0,122
1,157
2,135
3,175
4,140
5,156
6,151
7,185
8,173
9,156
10,159
11,172
12,170
13,176
14,162
15,168
16,165
17,149
18,156
19,133
20,158
21,161
22,148
23,152
24,162
25,171
26,163
27,184
28,154
29,166
30,154
31,186
32,148
33,157
34,142
35,151
36,157
37,163
38,146
39,141
40,162
41,138
42,146
43,159
44,165
45,170
46,167
47,154
48,151
49,153
50,140
51,154
52,172
53,157
54,163
55,178
56,151
57,145
58,169
59,155
60,139
61,175
62,159
63,162
64,173
65,138
66,156
67,163
68,158
69,174
70,172
71,157
72,154
73,180
74,145
75,144
76,151
77,155
78,154
79,148
80,145
81,158
82,160
83,170
84,142
85,146
86,166
87,156
88,166
89,161
90,165
91,148
92,167
93,150
94,163
95,143
96,142
97,140
98,171
99,157
100,126
101,178
102,141
103,162
104,150
105,142
106,145
107,167
108,140
109,175
110,197
111,161
112,137
113,147
114,166
115,152
116,140
117,169
118,170
119,163
120,166
121,160
122,139
123,182
124,180
125,154
126,185
127,144
128,141
129,167
130,158
131,157
132,156
133,170
134,178
135,170
136,164
137,168
138,148
139,153
140,177
141,133
142,149
143,147
144,155
145,149
146,163
147,160
148,148
149,146
150,167
151,161
152,150
153,155
154,155
155,172
156,143
157,161
158,161
159,152
160,143
161,150
162,187
163,147
164,146
165,142
166,161
167,138
168,154
169,171
170,151
171,128
172,141
173,150
174,153
175,137
176,144
177,153
178,165
179,155
180,156
181,171
182,156
183,172
184,141
185,170
186,144
187,147
188,169
189,153
190,170
191,147
192,145
193,154
194,161
195,176
196,151
197,129
198,158
199,169
200,158
201,136
202,138
203,132
204,179
205,160
206,173
207,136
208,149
209,151
210,138
211,161
212,148
213,168
214,170
215,134
216,146
217,148
218,163
219,163
220,160
221,153
222,152
223,160
224,156
225,132
226,143
227,150
228,158
229,152
230,155
231,139
232,157
233,177
234,151
235,148
236,151
237,159
238,151
239,173
240,184
241,135
242,168
243,149
244,168
245,143
246,167
247,143
248,176
249,141
250,165
251,169
252,156
253,130
254,164
255,141
