0,847
1,834
2,892
3,855
4,935
5,933
6,955
7,890
8,870
9,921
10,972
11,951
12,881
13,880
14,885
15,861
16,760
17,792
18,773
19,828
20,720
21,739
22,723
23,763
24,785
25,844
26,875
27,847
28,886
29,915
30,1006
31,902
32,1027
33,1096
34,1123
35,1184
36,1184
37,1257
38,1199
39,1192
40,1310
41,1288
42,1271
43,1272
44,1217
45,1196
46,1230
47,1231
48,1204
49,1171
50,1127
51,1138
52,1062
53,1057
54,1039
55,1092
56,1007
57,1035
58,1085
59,1088
60,1089
61,1088
62,1043
63,1055
64,926
65,1009
66,989
67,955
68,931
69,864
70,905
71,873
72,871
73,853
74,913
75,891
76,943
77,898
78,908
79,924
80,918
81,922
82,929
83,950
84,1008
85,974
86,1068
87,1040
88,1073
89,1024
90,1096
91,1139
92,1033
93,983
94,1040
95,1038
96,1140
97,1099
98,1176
99,1094
100,1090
101,1064
102,1100
103,1026
104,1126
105,1090
106,1097
107,1085
108,1193
109,1167
110,1197
111,1177
112,1236
113,1157
114,1237
115,1191
116,1306
117,1272
118,1315
119,1297
120,1244
121,1228
122,1296
123,1257
124,1117
125,1175
126,1134
127,1103
128,1181
129,1090
130,1237
131,1204
132,1210
133,1249
134,1145
135,1221
136,1264
137,1161
138,1172
139,1212
140,1215
141,1223
142,1200
143,1235
144,1224
145,1198
146,1236
147,1286
148,1265
149,1254
150,1227
151,1200
152,1144
153,1125
154,1052
155,1113
156,1091
157,1039
158,1161
159,1068
160,1010
161,981
162,991
163,1027
164,998
165,941
166,984
167,996
168,880
169,917
170,849
171,849
172,975
173,946
174,924
175,908
176,897
177,890
178,885
179,864
180,820
181,859
182,930
183,908
184,895
185,863
186,961
187,899
188,935
189,861
190,899
191,877
192,1062
193,1060
194,1072
195,1070
196,1063
197,1062
198,1120
199,1100
200,1116
201,1092
202,1135
203,1138
204,1128
205,1092
206,1044
207,1088
208,1198
209,1236
210,1193
211,1139
212,1070
213,1054
214,1072
215,1104
216,1082
217,1102
218,986
219,1073
220,1099
221,1012
222,1047
223,1134
224,891
225,865
226,829
227,817
228,895
229,913
230,858
231,885
232,814
233,765
234,803
235,819
236,790
237,785
238,798
239,726
240,858
241,858
242,849
243,811
244,847
245,906
246,855
247,864
248,856
249,889
250,875
251,846
252,914
253,892
254,952
255,904
