0,1872
1,0
2,0
3,0
4,998
5,0
6,0
7,0
8,0
9,0
10,0
11,957
12,0
13,0
14,0
15,0
16,0
17,497
18,0
19,0
20,0
21,946
22,0
23,482
24,0
25,0
26,0
27,0
28,971
29,0
30,0
31,0
32,0
33,0
34,485
35,0
36,0
37,0
38,0
39,0
40,0
41,933
42,454
43,0
44,0
45,0
46,501
47,0
48,0
49,0
50,0
51,0
52,0
53,241
54,0
55,0
56,0
57,0
58,0
59,1022
60,0
61,0
62,0
63,0
64,941
65,0
66,0
67,0
68,502
69,0
70,981
71,0
72,0
73,0
74,0
75,0
76,0
77,235
78,0
79,0
80,0
81,969
82,0
83,232
84,0
85,0
86,0
87,481
88,464
89,0
90,0
91,0
92,468
93,0
94,0
95,469
96,0
97,0
98,0
99,0
100,503
101,0
102,0
103,0
104,0
105,0
106,235
107,0
108,0
109,0
110,0
111,0
112,0
113,500
114,0
115,0
116,0
117,996
118,931
119,0
120,0
121,0
122,0
123,0
124,0
125,461
126,0
127,0
128,0
129,0
130,0
131,941
132,0
133,0
134,0
135,0
136,496
137,0
138,0
139,471
140,0
141,0
142,0
143,899
144,0
145,0
146,0
147,0
148,498
149,0
150,0
151,0
152,0
153,0
154,223
155,0
156,0
157,0
158,0
159,0
160,0
161,983
162,975
163,0
164,0
165,0
166,233
167,0
168,0
169,251
170,0
171,0
172,0
173,475
174,0
175,487
176,0
177,0
178,0
179,443
180,0
181,0
182,0
183,0
184,445
185,0
186,910
187,0
188,0
189,0
190,481
191,0
192,0
193,0
194,0
195,0
196,0
197,463
198,0
199,0
200,0
201,0
202,0
203,518
204,0
205,0
206,0
207,0
208,972
209,0
210,0
211,0
212,238
213,0
214,0
215,429
216,0
217,0
218,0
219,0
220,907
221,0
222,0
223,0
224,0
225,0
226,479
227,0
228,0
229,0
230,0
231,0
232,0
233,985
234,0
235,472
236,0
237,0
238,0
239,912
240,0
241,0
242,0
243,0
244,0
245,447
246,0
247,0
248,0
249,0
250,473
251,0
252,0
253,0
254,3767
255,0
