0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,7
19,18
20,43
21,76
22,133
23,162
24,231
25,284
26,386
27,501
28,589
29,786
30,950
31,995
32,1271
33,1463
34,1607
35,1765
36,1863
37,2020
38,1989
39,2045
40,2110
41,2079
42,2007
43,1958
44,1836
45,1761
46,1703
47,1618
48,1453
49,1378
50,1250
51,1234
52,1033
53,1011
54,961
55,961
56,825
57,901
58,826
59,804
60,870
61,882
62,848
63,838
64,957
65,866
66,890
67,924
68,928
69,941
70,924
71,914
72,988
73,904
74,964
75,976
76,1006
77,1039
78,1123
79,1139
80,1180
81,1184
82,1342
83,1398
84,1490
85,1660
86,1775
87,1892
88,2047
89,1937
90,1872
91,1823
92,1824
93,1785
94,1670
95,1660
96,1543
97,1506
98,1458
99,1353
100,1370
101,1322
102,1413
103,1400
104,1364
105,1375
106,1409
107,1462
108,1549
109,1539
110,1581
111,1821
112,1878
113,1917
114,2155
115,2184
116,2203
117,2265
118,2294
119,2268
120,2102
121,2104
122,2118
123,1911
124,1776
125,1874
126,1857
127,1822
128,1937
129,1897
130,1878
131,2013
132,2082
133,2124
134,2194
135,2100
136,2123
137,2111
138,2097
139,2062
140,2056
141,1951
142,2145
143,2195
144,2255
145,2324
146,2454
147,2447
148,2497
149,2442
150,2406
151,2198
152,2015
153,1898
154,1790
155,1641
156,1561
157,1393
158,1342
159,1297
160,1232
161,1162
162,1066
163,1144
164,1092
165,1119
166,1186
167,1132
168,1068
169,1054
170,1076
171,1041
172,945
173,853
174,795
175,735
176,648
177,672
178,566
179,574
180,552
181,583
182,599
183,593
184,599
185,640
186,659
187,766
188,771
189,830
190,879
191,901
192,890
193,878
194,844
195,784
196,788
197,821
198,869
199,774
200,849
201,800
202,849
203,936
204,992
205,1029
206,964
207,947
208,968
209,852
210,888
211,718
212,601
213,465
214,419
215,348
216,345
217,258
218,235
219,202
220,165
221,170
222,130
223,85
224,78
225,58
226,48
227,34
228,15
229,17
230,6
231,5
232,7
233,4
234,0
235,1
236,0
237,1
238,0
239,0
240,0
241,1
242,1
243,0
244,1
245,1
246,0
247,0
248,0
249,0
250,0
251,0
252,0
253,0
254,0
255,0
