0,338
1,165
2,169
3,176
4,171
5,174
6,157
7,155
8,126
9,164
10,166
11,146
12,162
13,136
14,149
15,167
16,193
17,155
18,152
19,128
20,150
21,148
22,147
23,152
24,153
25,126
26,146
27,150
28,160
29,146
30,149
31,145
32,145
33,160
34,143
35,166
36,157
37,180
38,154
39,164
40,168
41,164
42,163
43,139
44,164
45,149
46,173
47,179
48,150
49,155
50,165
51,144
52,153
53,145
54,155
55,150
56,155
57,145
58,150
59,154
60,130
61,155
62,160
63,141
64,141
65,171
66,167
67,147
68,154
69,124
70,156
71,169
72,164
73,158
74,155
75,152
76,144
77,152
78,149
79,164
80,155
81,158
82,153
83,153
84,138
85,157
86,166
87,140
88,175
89,159
90,165
91,146
92,188
93,152
94,151
95,147
96,162
97,170
98,144
99,158
100,147
101,165
102,167
103,132
104,155
105,157
106,140
107,157
108,155
109,165
110,175
111,154
112,144
113,146
114,144
115,135
116,136
117,177
118,150
119,155
120,166
121,162
122,152
123,179
124,151
125,132
126,166
127,169
128,184
129,187
130,136
131,173
132,151
133,155
134,146
135,152
136,164
137,159
138,175
139,140
140,166
141,155
142,172
143,165
144,138
145,144
146,153
147,161
148,172
149,143
150,161
151,154
152,174
153,169
154,169
155,158
156,142
157,151
158,161
159,143
160,133
161,170
162,150
163,171
164,150
165,177
166,158
167,171
168,183
169,147
170,173
171,141
172,166
173,147
174,166
175,164
176,155
177,147
178,149
179,141
180,167
181,156
182,154
183,165
184,169
185,129
186,164
187,145
188,153
189,153
190,157
191,155
192,152
193,153
194,154
195,169
196,160
197,173
198,157
199,158
200,159
201,151
202,149
203,148
204,153
205,172
206,143
207,169
208,141
209,143
210,161
211,155
212,166
213,142
214,148
215,163
216,142
217,161
218,155
219,156
220,164
221,151
222,144
223,176
224,137
225,139
226,161
227,168
228,167
229,152
230,171
231,173
232,162
233,163
234,152
235,160
236,149
237,145
238,156
239,168
240,141
241,136
242,158
243,155
244,152
245,157
246,165
247,161
248,163
249,159
250,165
251,166
252,136
253,160
254,183
255,0
